IdEmpresa,Importe debe,Importe haber,Saldo,Fecha,IdAsiento,IdApunte,SCPGC,CPGC,CPGC2,Id Mayor
2,30.99,0,30.99,2020-10-14 00:00:00.000,"2 -2020-0887","2 -2020-0887-2323","2-62400000","6240","62",7
2,30.99,0,30.99,2020-10-15 00:00:00.000,"2 -2020-0895","2 -2020-0895-2340","2-62400000","6240","62",8
2,21.64,0,21.64,2020-10-17 00:00:00.000,"2 -2020-0903","2 -2020-0903-2360","2-62400000","6240","62",9
2,56.44,0,56.44,2020-10-24 00:00:00.000,"2 -2020-0934","2 -2020-0934-2433","2-62110000","6210","62",2
2,223.45,0,223.45,2020-10-27 00:00:00.000,"2 -2020-0951","2 -2020-0951-2473","2-62100000","6210","62",11
2,65.93,0,65.93,2020-10-28 00:00:00.000,"2 -2020-0954","2 -2020-0954-2482","2-62110000","6210","62",3
2,23.45,0,23.45,2020-11-15 00:00:00.000,"2 -2020-1027","2 -2020-1027-2671","2-62400000","6240","62",10
2,65.93,0,65.93,2020-11-28 00:00:00.000,"2 -2020-1077","2 -2020-1077-2788","2-62110000","6210","62",4
2,3.6,0,3.6,2020-11-30 00:00:00.000,"2 -2020-1086","2 -2020-1086-2814","2-62400000","6240","62",11
2,46.27,0,46.27,2020-11-30 00:00:00.000,"2 -2020-1087","2 -2020-1087-2817","2-62400000","6240","62",12
2,69.85,0,69.85,2020-12-02 00:00:00.000,"2 -2020-1096","2 -2020-1096-2846","2-62110000","6210","62",5
2,1144.12,0,1144.12,2020-12-31 00:00:00.000,"2 -2020-1210","2 -2020-1210-3119","2-62100000","6210","62",12
2,1144.12,0,1144.12,2021-03-31 00:00:00.000,"2 -2021-0284","2 -2021-0284-0768","2-62100000","6210","62",13
2,432.32,0,432.32,2021-04-07 00:00:00.000,"2 -2021-0310","2 -2021-0310-0838","2-62500000","6250","62",2
2,18,0,18,2021-05-04 00:00:00.000,"2 -2021-0349","2 -2021-0349-0950","2-62600000","6260","62",2
2,886.79,0,886.79,2021-05-25 00:00:00.000,"2 -2021-0369","2 -2021-0369-0994","2-62500000","6250","62",3
2,750,0,750,2021-06-30 00:00:00.000,"2 -2021-0434","2 -2021-0434-1163","2-62100000","6210","62",14
2,15,0,15,2021-07-01 00:00:00.000,"2 -2021-0448","2 -2021-0448-1203","2-62600000","6260","62",3
2,387.06,0,387.06,2021-07-01 00:00:00.000,"2 -2021-0451","2 -2021-0451-1213","2-62200000","6220","62",4
2,231.65,0,231.65,2021-07-01 00:00:00.000,"2 -2021-0453","2 -2021-0453-1217","2-62500000","6250","62",4
2,163.68,0,163.68,2021-07-01 00:00:00.000,"2 -2021-0457","2 -2021-0457-1226","2-62500000","6250","62",5
2,1225.25,0,1225.25,2021-07-15 00:00:00.000,"2 -2021-0493","2 -2021-0493-1305","2-62400000","6240","62",13
2,839.18,0,839.18,2021-08-03 00:00:00.000,"2 -2021-0550","2 -2021-0550-1450","2-62500000","6250","62",6
2,18,0,18,2021-09-04 00:00:00.000,"2 -2021-0650","2 -2021-0650-1699","2-62600000","6260","62",4
2,18,0,18,2021-09-04 00:00:00.000,"2 -2021-0652","2 -2021-0652-1703","2-62600000","6260","62",5
2,750,0,750,2021-09-30 00:00:00.000,"2 -2021-0725","2 -2021-0725-1904","2-62100000","6210","62",15
2,147.88,0,147.88,2021-10-21 00:00:00.000,"2 -2021-0785","2 -2021-0785-2050","2-62200000","6220","62",5
2,10.12,0,10.12,2021-10-31 00:00:00.000,"2 -2021-0817","2 -2021-0817-2122","2-62400000","6240","62",14
2,18,0,18,2021-11-30 00:00:00.000,"2 -2021-0885","2 -2021-0885-2305","2-62600000","6260","62",6
2,3.9,0,3.9,2021-12-03 00:00:00.000,"2 -2021-0900","2 -2021-0900-2344","2-62400000","6240","62",15
2,20.91,0,20.91,2021-12-14 00:00:00.000,"2 -2021-0933","2 -2021-0933-2427","2-62400000","6240","62",16
2,19.27,0,19.27,2021-12-14 00:00:00.000,"2 -2021-0934","2 -2021-0934-2430","2-62400000","6240","62",17
2,14.82,0,14.82,2021-12-14 00:00:00.000,"2 -2021-0935","2 -2021-0935-2433","2-62400000","6240","62",18
2,4.79,0,4.79,2021-12-16 00:00:00.000,"2 -2021-0958","2 -2021-0958-2486","2-62400000","6240","62",19
2,20.74,0,20.74,2021-12-18 00:00:00.000,"2 -2021-0971","2 -2021-0971-2517","2-62400000","6240","62",20
2,750,0,750,2021-12-31 00:00:00.000,"2 -2021-1026","2 -2021-1026-2640","2-62100000","6210","62",16
1,27.53,0,27.53,2020-01-01 00:00:00.000,"1 -2020-0010","1 -2020-0010-0067","1-62800000000","6280","62",1
1,65.96,0,65.96,2020-01-03 00:00:00.000,"1 -2020-0020","1 -2020-0020-0094","1-62800000000","6280","62",2
1,89.36,0,89.36,2020-01-25 00:00:00.000,"1 -2020-0038","1 -2020-0038-0139","1-62800000000","6280","62",3
1,28.49,0,28.49,2020-02-01 00:00:00.000,"1 -2020-0052","1 -2020-0052-0190","1-62800000000","6280","62",4
1,102.54,0,102.54,2020-02-26 00:00:00.000,"1 -2020-0077","1 -2020-0077-0267","1-62800000000","6280","62",5
1,24.63,0,24.63,2020-03-01 00:00:00.000,"1 -2020-0085","1 -2020-0085-0300","1-62800000000","6280","62",6
1,77.19,0,77.19,2020-03-26 00:00:00.000,"1 -2020-0096","1 -2020-0096-0337","1-62800000000","6280","62",7
1,24.63,0,24.63,2020-04-02 00:00:00.000,"1 -2020-0112","1 -2020-0112-0401","1-62800000000","6280","62",8
1,25.19,0,25.19,2020-05-01 00:00:00.000,"1 -2020-0132","1 -2020-0132-0459","1-62800000000","6280","62",9
1,24.63,0,24.63,2020-06-01 00:00:00.000,"1 -2020-0159","1 -2020-0159-0535","1-62800000000","6280","62",10
1,1.35,0,1.35,2020-07-01 00:00:00.000,"1 -2020-0185","1 -2020-0185-0620","1-62800000000","6280","62",11
1,31.45,0,31.45,2020-07-01 00:00:00.000,"1 -2020-0185","1 -2020-0185-0621","1-62800000000","6280","62",12
1,29.49,0,29.49,2020-07-01 00:00:00.000,"1 -2020-0185","1 -2020-0185-0622","1-62800000000","6280","62",13
1,55.4,0,55.4,2020-07-01 00:00:00.000,"1 -2020-0186","1 -2020-0186-0625","1-62800000000","6280","62",14
1,62.41,0,62.41,2020-07-01 00:00:00.000,"1 -2020-0187","1 -2020-0187-0628","1-62800000000","6280","62",15
1,74.22,0,74.22,2020-07-01 00:00:00.000,"1 -2020-0188","1 -2020-0188-0631","1-62800000000","6280","62",16
1,24.98,0,24.98,2020-07-01 00:00:00.000,"1 -2020-0192","1 -2020-0192-0647","1-62800000000","6280","62",17
1,64.47,0,64.47,2020-07-04 00:00:00.000,"1 -2020-0195","1 -2020-0195-0657","1-62800000000","6280","62",18
1,1.35,0,1.35,2020-07-29 00:00:00.000,"1 -2020-0206","1 -2020-0206-0690","1-62800000000","6280","62",19
1,31.45,0,31.45,2020-07-29 00:00:00.000,"1 -2020-0206","1 -2020-0206-0691","1-62800000000","6280","62",20
1,29.49,0,29.49,2020-07-29 00:00:00.000,"1 -2020-0206","1 -2020-0206-0692","1-62800000000","6280","62",21
1,108.65,0,108.65,2020-08-01 00:00:00.000,"1 -2020-0212","1 -2020-0212-0708","1-62800000000","6280","62",22
1,24.63,0,24.63,2020-08-01 00:00:00.000,"1 -2020-0213","1 -2020-0213-0713","1-62800000000","6280","62",23
1,24.63,0,24.63,2020-09-01 00:00:00.000,"1 -2020-0240","1 -2020-0240-0797","1-62800000000","6280","62",24
1,70.79,0,70.79,2020-09-04 00:00:00.000,"1 -2020-0244","1 -2020-0244-0811","1-62800000000","6280","62",25
1,24.63,0,24.63,2020-10-01 00:00:00.000,"1 -2020-0265","1 -2020-0265-0871","1-62800000000","6280","62",26
1,75.58,0,75.58,2020-10-07 00:00:00.000,"1 -2020-0275","1 -2020-0275-0904","1-62800000000","6280","62",27
1,74.85,0,74.85,2020-11-04 00:00:00.000,"1 -2020-0302","1 -2020-0302-0986","1-62800000000","6280","62",28
1,24.63,0,24.63,2020-11-04 00:00:00.000,"1 -2020-0305","1 -2020-0305-1001","1-62800000000","6280","62",29
1,55.4,0,55.4,2020-11-06 00:00:00.000,"1 -2020-0310","1 -2020-0310-1018","1-62800000000","6280","62",30
1,24.63,0,24.63,2020-12-04 00:00:00.000,"1 -2020-0340","1 -2020-0340-1112","1-62800000000","6280","62",31
1,118.69,0,118.69,2020-12-05 00:00:00.000,"1 -2020-0343","1 -2020-0343-1122","1-62800000000","6280","62",32
1,111.59,0,111.59,2021-01-02 00:00:00.000,"1 -2021-0013","1 -2021-0013-0075","1-62800000000","6280","62",33
1,185.39,0,185.39,2021-01-26 00:00:00.000,"1 -2021-0037","1 -2021-0037-0151","1-62800000000","6280","62",34
1,24.63,0,24.63,2021-02-01 00:00:00.000,"1 -2021-0049","1 -2021-0049-0186","1-62800000000","6280","62",35
1,58.23,0,58.23,2021-02-06 00:00:00.000,"1 -2021-0058","1 -2021-0058-0213","1-62800000000","6280","62",36
1,106.41,0,106.41,2021-02-26 00:00:00.000,"1 -2021-0066","1 -2021-0066-0247","1-62800000000","6280","62",37
1,24.63,0,24.63,2021-03-02 00:00:00.000,"1 -2021-0076","1 -2021-0076-0282","1-62800000000","6280","62",38
1,24.63,0,24.63,2021-04-01 00:00:00.000,"1 -2021-0100","1 -2021-0100-0362","1-62800000000","6280","62",39
1,66.71,0,66.71,2021-04-02 00:00:00.000,"1 -2021-0102","1 -2021-0102-0372","1-62800000000","6280","62",40
1,24.63,0,24.63,2021-05-04 00:00:00.000,"1 -2021-0123","1 -2021-0123-0458","1-62800000000","6280","62",41
1,49.94,0,49.94,2021-05-05 00:00:00.000,"1 -2021-0128","1 -2021-0128-0480","1-62800000000","6280","62",42
1,44.21,0,44.21,2021-05-11 00:00:00.000,"1 -2021-0135","1 -2021-0135-0515","1-62800000000","6280","62",43
1,24.63,0,24.63,2021-06-01 00:00:00.000,"1 -2021-0159","1 -2021-0159-0606","1-62800000000","6280","62",44
1,52.21,0,52.21,2021-06-04 00:00:00.000,"1 -2021-0164","1 -2021-0164-0625","1-62800000000","6280","62",45
1,92.55,0,92.55,2021-07-02 00:00:00.000,"1 -2021-0197","1 -2021-0197-0760","1-62800000000","6280","62",46
1,144.09,0,144.09,2021-08-03 00:00:00.000,"1 -2021-0227","1 -2021-0227-0872","1-62800000000","6280","62",47
1,74.69,0,74.69,2021-08-05 00:00:00.000,"1 -2021-0234","1 -2021-0234-0902","1-62800000000","6280","62",48
1,153.91,0,153.91,2021-09-03 00:00:00.000,"1 -2021-0258","1 -2021-0258-0990","1-62800000000","6280","62",49
1,136.87,0,136.87,2021-10-02 00:00:00.000,"1 -2021-0299","1 -2021-0299-1160","1-62800000000","6280","62",50
1,1.35,0,1.35,2021-10-29 00:00:00.000,"1 -2021-0325","1 -2021-0325-1232","1-62800000000","6280","62",51
1,36.86,0,36.86,2021-10-29 00:00:00.000,"1 -2021-0325","1 -2021-0325-1233","1-62800000000","6280","62",52
1,33.64,0,33.64,2021-10-29 00:00:00.000,"1 -2021-0325","1 -2021-0325-1234","1-62800000000","6280","62",53
1,99.42,0,99.42,2021-11-04 00:00:00.000,"1 -2021-0345","1 -2021-0345-1304","1-62800000000","6280","62",54
1,90.57,0,90.57,2021-12-03 00:00:00.000,"1 -2021-0383","1 -2021-0383-1431","1-62800000000","6280","62",55
1,120.89,0,120.89,2021-12-28 00:00:00.000,"1 -2021-0409","1 -2021-0409-1504","1-62800000000","6280","62",56
2,63.15,0,63.15,2020-01-29 00:00:00.000,"2 -2020-0085","2 -2020-0085-0268","2-62800000","6280","62",1
2,36.02,0,36.02,2020-03-20 00:00:00.000,"2 -2020-0236","2 -2020-0236-0650","2-62800000","6280","62",2
2,42.31,0,42.31,2020-04-17 00:00:00.000,"2 -2020-0332","2 -2020-0332-0903","2-62800000","6280","62",3
2,53.17,0,53.17,2020-05-21 00:00:00.000,"2 -2020-0453","2 -2020-0453-1206","2-62800000","6280","62",4
2,64.34,0,64.34,2020-05-29 00:00:00.000,"2 -2020-0475","2 -2020-0475-1256","2-62800000","6280","62",5
2,48.15,0,48.15,2020-06-20 00:00:00.000,"2 -2020-0548","2 -2020-0548-1441","2-62800000","6280","62",6
2,15.45,0,15.45,2020-07-08 00:00:00.000,"2 -2020-0609","2 -2020-0609-1593","2-62800000","6280","62",7
2,9,0,9,2020-07-12 00:00:00.000,"2 -2020-0620","2 -2020-0620-1618","2-62800000","6280","62",8
2,65.35,0,65.35,2020-07-26 00:00:00.000,"2 -2020-0651","2 -2020-0651-1692","2-62800000","6280","62",9
2,68.94,0,68.94,2020-08-28 00:00:00.000,"2 -2020-0710","2 -2020-0710-1848","2-62800000","6280","62",10
2,58.95,0,58.95,2020-09-26 00:00:00.000,"2 -2020-0805","2 -2020-0805-2113","2-62800000","6280","62",11
2,56.55,0,56.55,2020-10-28 00:00:00.000,"2 -2020-0953","2 -2020-0953-2479","2-62800000","6280","62",12
2,52.04,0,52.04,2020-11-28 00:00:00.000,"2 -2020-1078","2 -2020-1078-2791","2-62800000","6280","62",13
2,61.49,0,61.49,2020-12-05 00:00:00.000,"2 -2020-1129","2 -2020-1129-2926","2-62800000","6280","62",14
2,0.64,0,0.64,2020-12-05 00:00:00.000,"2 -2020-1129","2 -2020-1129-2927","2-62800000","6280","62",15
2,39.45,0,39.45,2020-12-17 00:00:00.000,"2 -2020-1150","2 -2020-1150-2975","2-62800000","6280","62",16
2,201.92,0,201.92,2020-12-27 00:00:00.000,"2 -2020-1185","2 -2020-1185-3055","2-62800000","6280","62",17
2,48.88,0,48.88,2021-01-21 00:00:00.000,"2 -2021-0071","2 -2021-0071-0236","2-62800000","6280","62",18
2,60.69,0,60.69,2021-02-07 00:00:00.000,"2 -2021-0130","2 -2021-0130-0390","2-62800000","6280","62",19
2,43.39,0,43.39,2021-02-19 00:00:00.000,"2 -2021-0164","2 -2021-0164-0475","2-62800000","6280","62",20
2,42.02,0,42.02,2021-03-19 00:00:00.000,"2 -2021-0264","2 -2021-0264-0724","2-62800000","6280","62",21
2,30.83,0,30.83,2021-04-28 00:00:00.000,"2 -2021-0332","2 -2021-0332-0896","2-62800000","6280","62",22
2,33.92,0,33.92,2021-05-28 00:00:00.000,"2 -2021-0375","2 -2021-0375-1010","2-62800000","6280","62",23
2,38.12,0,38.12,2021-06-18 00:00:00.000,"2 -2021-0407","2 -2021-0407-1092","2-62800000","6280","62",24
2,48.7,0,48.7,2021-07-21 00:00:00.000,"2 -2021-0505","2 -2021-0505-1336","2-62800000","6280","62",25
2,39.65,0,39.65,2021-08-19 00:00:00.000,"2 -2021-0610","2 -2021-0610-1597","2-62800000","6280","62",26
2,30.03,0,30.03,2021-09-18 00:00:00.000,"2 -2021-0675","2 -2021-0675-1766","2-62800000","6280","62",27
2,35.14,0,35.14,2021-10-21 00:00:00.000,"2 -2021-0784","2 -2021-0784-2047","2-62800000","6280","62",28
2,30.08,0,30.08,2021-11-18 00:00:00.000,"2 -2021-0861","2 -2021-0861-2244","2-62800000","6280","62",29
2,40.01,0,40.01,2021-12-17 00:00:00.000,"2 -2021-0963","2 -2021-0963-2497","2-62800000","6280","62",30
2,12.99,0,12.99,2020-01-29 00:00:00.000,"2 -2020-0084","2 -2020-0084-0267","2-62700000","6270","62",1
2,163.26,0,163.26,2020-02-06 00:00:00.000,"2 -2020-0115","2 -2020-0115-0350","2-62700000","6270","62",2
2,163.24,0,163.24,2020-02-16 00:00:00.000,"2 -2020-0146","2 -2020-0146-0427","2-62700000","6270","62",3
2,59.98,0,59.98,2020-02-17 00:00:00.000,"2 -2020-0147","2 -2020-0147-0430","2-62700000","6270","62",4
2,9.09,0,9.09,2020-02-28 00:00:00.000,"2 -2020-0188","2 -2020-0188-0524","2-62700000","6270","62",5
2,163.24,0,163.24,2020-03-16 00:00:00.000,"2 -2020-0231","2 -2020-0231-0637","2-62700000","6270","62",6
2,14.97,0,14.97,2020-03-22 00:00:00.000,"2 -2020-0251","2 -2020-0251-0685","2-62700000","6270","62",7
2,12.99,0,12.99,2020-03-22 00:00:00.000,"2 -2020-0252","2 -2020-0252-0688","2-62700000","6270","62",8
2,19.98,0,19.98,2020-03-22 00:00:00.000,"2 -2020-0253","2 -2020-0253-0691","2-62700000","6270","62",9
2,123,0,123,2020-03-28 00:00:00.000,"2 -2020-0262","2 -2020-0262-0712","2-62700000","6270","62",10
2,105.47,0,105.47,2020-03-31 00:00:00.000,"2 -2020-0276","2 -2020-0276-0756","2-62700000","6270","62",11
2,119.49,0,119.49,2020-03-31 00:00:00.000,"2 -2020-0278","2 -2020-0278-0762","2-62700000","6270","62",12
2,7.99,0,7.99,2020-03-31 00:00:00.000,"2 -2020-0279","2 -2020-0279-0765","2-62700000","6270","62",13
2,179,0,179,2020-03-31 00:00:00.000,"2 -2020-0280","2 -2020-0280-0768","2-62700000","6270","62",14
2,165.04,0,165.04,2020-04-16 00:00:00.000,"2 -2020-0329","2 -2020-0329-0896","2-62700000","6270","62",15
2,12.99,0,12.99,2020-04-30 00:00:00.000,"2 -2020-0370","2 -2020-0370-1003","2-62700000","6270","62",16
2,185.43,0,185.43,2020-05-16 00:00:00.000,"2 -2020-0441","2 -2020-0441-1176","2-62700000","6270","62",17
2,14.97,0,14.97,2020-05-20 00:00:00.000,"2 -2020-0450","2 -2020-0450-1199","2-62700000","6270","62",18
2,12.99,0,12.99,2020-05-30 00:00:00.000,"2 -2020-0480","2 -2020-0480-1272","2-62700000","6270","62",19
2,12.99,0,12.99,2020-06-04 00:00:00.000,"2 -2020-0498","2 -2020-0498-1325","2-62700000","6270","62",20
2,208.26,0,208.26,2020-06-15 00:00:00.000,"2 -2020-0536","2 -2020-0536-1413","2-62700000","6270","62",21
2,12.99,0,12.99,2020-06-30 00:00:00.000,"2 -2020-0579","2 -2020-0579-1518","2-62700000","6270","62",22
2,286.43,0,286.43,2020-07-16 00:00:00.000,"2 -2020-0632","2 -2020-0632-1648","2-62700000","6270","62",23
2,12.99,0,12.99,2020-07-30 00:00:00.000,"2 -2020-0657","2 -2020-0657-1708","2-62700000","6270","62",24
2,23.88,0,23.88,2020-08-08 00:00:00.000,"2 -2020-0687","2 -2020-0687-1793","2-62700000","6270","62",25
2,216.44,0,216.44,2020-08-16 00:00:00.000,"2 -2020-0696","2 -2020-0696-1815","2-62700000","6270","62",26
2,12.99,0,12.99,2020-08-30 00:00:00.000,"2 -2020-0712","2 -2020-0712-1853","2-62700000","6270","62",27
2,9.09,0,9.09,2020-08-30 00:00:00.000,"2 -2020-0713","2 -2020-0713-1856","2-62700000","6270","62",28
2,34.95,0,34.95,2020-09-02 00:00:00.000,"2 -2020-0719","2 -2020-0719-1879","2-62700000","6270","62",29
2,245.19,0,245.19,2020-09-16 00:00:00.000,"2 -2020-0759","2 -2020-0759-1973","2-62700000","6270","62",30
2,174.15,0,174.15,2020-09-22 00:00:00.000,"2 -2020-0788","2 -2020-0788-2067","2-62700000","6270","62",31
2,12.99,0,12.99,2020-09-30 00:00:00.000,"2 -2020-0815","2 -2020-0815-2144","2-62700000","6270","62",32
2,293.32,0,293.32,2020-10-16 00:00:00.000,"2 -2020-0901","2 -2020-0901-2355","2-62700000","6270","62",33
2,23.88,0,23.88,2020-10-20 00:00:00.000,"2 -2020-0908","2 -2020-0908-2371","2-62700000","6270","62",34
2,10.59,0,10.59,2020-10-24 00:00:00.000,"2 -2020-0935","2 -2020-0935-2436","2-62700000","6270","62",35
2,12.99,0,12.99,2020-10-30 00:00:00.000,"2 -2020-0963","2 -2020-0963-2503","2-62700000","6270","62",36
2,148.91,0,148.91,2020-11-10 00:00:00.000,"2 -2020-1011","2 -2020-1011-2630","2-62700000","6270","62",37
2,394.57,0,394.57,2020-11-16 00:00:00.000,"2 -2020-1032","2 -2020-1032-2682","2-62700000","6270","62",38
2,84.96,0,84.96,2020-11-20 00:00:00.000,"2 -2020-1038","2 -2020-1038-2696","2-62700000","6270","62",39
2,7.75,0,7.75,2020-11-21 00:00:00.000,"2 -2020-1045","2 -2020-1045-2713","2-62700000","6270","62",40
2,12.99,0,12.99,2020-11-30 00:00:00.000,"2 -2020-1085","2 -2020-1085-2812","2-62700000","6270","62",41
2,386.34,0,386.34,2020-12-16 00:00:00.000,"2 -2020-1148","2 -2020-1148-2970","2-62700000","6270","62",42
2,5,0,5,2020-12-20 00:00:00.000,"2 -2020-1155","2 -2020-1155-2986","2-62700000","6270","62",43
2,12.99,0,12.99,2020-12-30 00:00:00.000,"2 -2020-1190","2 -2020-1190-3070","2-62700000","6270","62",44
2,165,0,165,2021-01-13 00:00:00.000,"2 -2021-0043","2 -2021-0043-0171","2-62700000","6270","62",45
2,325.48,0,325.48,2021-01-16 00:00:00.000,"2 -2021-0055","2 -2021-0055-0200","2-62700000","6270","62",46
2,5,0,5,2021-01-19 00:00:00.000,"2 -2021-0066","2 -2021-0066-0225","2-62700000","6270","62",47
2,12.99,0,12.99,2021-01-30 00:00:00.000,"2 -2021-0098","2 -2021-0098-0306","2-62700000","6270","62",48
2,398.25,0,398.25,2021-02-16 00:00:00.000,"2 -2021-0156","2 -2021-0156-0452","2-62700000","6270","62",49
2,74.98,0,74.98,2021-02-17 00:00:00.000,"2 -2021-0158","2 -2021-0158-0460","2-62700000","6270","62",50
2,19.97,0,19.97,2021-02-19 00:00:00.000,"2 -2021-0163","2 -2021-0163-0472","2-62700000","6270","62",51
2,380,0,380,2021-02-25 00:00:00.000,"2 -2021-0181","2 -2021-0181-0517","2-62700000","6270","62",52
2,12.99,0,12.99,2021-03-01 00:00:00.000,"2 -2021-0195","2 -2021-0195-0554","2-62700000","6270","62",53
2,385.13,0,385.13,2021-03-16 00:00:00.000,"2 -2021-0258","2 -2021-0258-0709","2-62700000","6270","62",54
2,19.98,0,19.98,2021-03-17 00:00:00.000,"2 -2021-0260","2 -2021-0260-0715","2-62700000","6270","62",55
2,12.99,0,12.99,2021-03-30 00:00:00.000,"2 -2021-0281","2 -2021-0281-0759","2-62700000","6270","62",56
2,5,0,5,2021-04-06 00:00:00.000,"2 -2021-0302","2 -2021-0302-0823","2-62700000","6270","62",57
2,186.33,0,186.33,2021-04-16 00:00:00.000,"2 -2021-0316","2 -2021-0316-0852","2-62700000","6270","62",58
2,5,0,5,2021-04-19 00:00:00.000,"2 -2021-0323","2 -2021-0323-0870","2-62700000","6270","62",59
2,12.99,0,12.99,2021-04-30 00:00:00.000,"2 -2021-0335","2 -2021-0335-0911","2-62700000","6270","62",60
2,119.95,0,119.95,2021-05-16 00:00:00.000,"2 -2021-0357","2 -2021-0357-0968","2-62700000","6270","62",61
2,19.97,0,19.97,2021-05-19 00:00:00.000,"2 -2021-0358","2 -2021-0358-0971","2-62700000","6270","62",62
2,12.99,0,12.99,2021-05-30 00:00:00.000,"2 -2021-0379","2 -2021-0379-1019","2-62700000","6270","62",63
2,127.43,0,127.43,2021-06-16 00:00:00.000,"2 -2021-0405","2 -2021-0405-1087","2-62700000","6270","62",64
2,5,0,5,2021-06-19 00:00:00.000,"2 -2021-0409","2 -2021-0409-1097","2-62700000","6270","62",65
2,29.73,0,29.73,2021-07-01 00:00:00.000,"2 -2021-0447","2 -2021-0447-1202","2-62700000","6270","62",66
2,12.99,0,12.99,2021-07-02 00:00:00.000,"2 -2021-0463","2 -2021-0463-1240","2-62700000","6270","62",67
2,5,0,5,2021-07-19 00:00:00.000,"2 -2021-0503","2 -2021-0503-1330","2-62700000","6270","62",68
2,12.99,0,12.99,2021-07-30 00:00:00.000,"2 -2021-0529","2 -2021-0529-1388","2-62700000","6270","62",69
2,23.88,0,23.88,2021-08-08 00:00:00.000,"2 -2021-0568","2 -2021-0568-1491","2-62700000","6270","62",70
2,204.78,0,204.78,2021-08-16 00:00:00.000,"2 -2021-0595","2 -2021-0595-1560","2-62700000","6270","62",71
2,27.55,0,27.55,2021-08-19 00:00:00.000,"2 -2021-0609","2 -2021-0609-1594","2-62700000","6270","62",72
2,12.99,0,12.99,2021-08-21 00:00:00.000,"2 -2021-0615","2 -2021-0615-1609","2-62700000","6270","62",73
2,9.99,0,9.99,2021-09-02 00:00:00.000,"2 -2021-0638","2 -2021-0638-1670","2-62700000","6270","62",74
2,213.8,0,213.8,2021-09-16 00:00:00.000,"2 -2021-0673","2 -2021-0673-1752","2-62700000","6270","62",75
2,12.99,0,12.99,2021-09-19 00:00:00.000,"2 -2021-0677","2 -2021-0677-1771","2-62700000","6270","62",76
2,5,0,5,2021-09-19 00:00:00.000,"2 -2021-0679","2 -2021-0679-1777","2-62700000","6270","62",77
2,23.12,0,23.12,2021-10-07 00:00:00.000,"2 -2021-0751","2 -2021-0751-1971","2-62700000","6270","62",78
2,24.24,0,24.24,2021-10-14 00:00:00.000,"2 -2021-0767","2 -2021-0767-2007","2-62700000","6270","62",79
2,248.21,0,248.21,2021-10-16 00:00:00.000,"2 -2021-0772","2 -2021-0772-2019","2-62700000","6270","62",80
2,39.99,0,39.99,2021-10-17 00:00:00.000,"2 -2021-0777","2 -2021-0777-2030","2-62700000","6270","62",81
2,28.88,0,28.88,2021-10-19 00:00:00.000,"2 -2021-0779","2 -2021-0779-2036","2-62700000","6270","62",82
2,25.95,0,25.95,2021-10-21 00:00:00.000,"2 -2021-0786","2 -2021-0786-2053","2-62700000","6270","62",83
2,72.49,0,72.49,2021-10-26 00:00:00.000,"2 -2021-0797","2 -2021-0797-2077","2-62700000","6270","62",84
2,12.99,0,12.99,2021-10-30 00:00:00.000,"2 -2021-0807","2 -2021-0807-2099","2-62700000","6270","62",85
2,76.12,0,76.12,2021-11-01 00:00:00.000,"2 -2021-0822","2 -2021-0822-2141","2-62700000","6270","62",86
2,25.69,0,25.69,2021-11-07 00:00:00.000,"2 -2021-0842","2 -2021-0842-2202","2-62700000","6270","62",87
2,289.96,0,289.96,2021-11-16 00:00:00.000,"2 -2021-0858","2 -2021-0858-2237","2-62700000","6270","62",88
2,89.96,0,89.96,2021-11-19 00:00:00.000,"2 -2021-0867","2 -2021-0867-2260","2-62700000","6270","62",89
2,840,0,840,2021-11-19 00:00:00.000,"2 -2021-0868","2 -2021-0868-2264","2-62700000","6270","62",90
2,12.99,0,12.99,2021-12-01 00:00:00.000,"2 -2021-0889","2 -2021-0889-2315","2-62700000","6270","62",91
2,144.73,0,144.73,2020-01-01 00:00:00.000,"2 -2020-0002","2 -2020-0002-0074","2-62306915","6230","62",1
2,24.34,0,24.34,2020-01-01 00:00:00.000,"2 -2020-0002","2 -2020-0002-0075","2-62306915","6230","62",2
2,40.82,0,40.82,2020-01-01 00:00:00.000,"2 -2020-0002","2 -2020-0002-0076","2-62306915","6230","62",3
2,35.31,0,35.31,2020-01-01 00:00:00.000,"2 -2020-0002","2 -2020-0002-0077","2-62306915","6230","62",4
2,20.41,0,20.41,2020-01-01 00:00:00.000,"2 -2020-0002","2 -2020-0002-0078","2-62306915","6230","62",5
2,35.86,0,35.86,2020-01-01 00:00:00.000,"2 -2020-0002","2 -2020-0002-0079","2-62306915","6230","62",6
2,144.73,0,144.73,2020-02-01 00:00:00.000,"2 -2020-0095","2 -2020-0095-0300","2-62306915","6230","62",7
2,24.34,0,24.34,2020-02-01 00:00:00.000,"2 -2020-0095","2 -2020-0095-0301","2-62306915","6230","62",8
2,54.08,0,54.08,2020-03-01 00:00:00.000,"2 -2020-0196","2 -2020-0196-0551","2-62306915","6230","62",9
2,144.73,0,144.73,2020-03-01 00:00:00.000,"2 -2020-0196","2 -2020-0196-0552","2-62306915","6230","62",10
2,24.34,0,24.34,2020-03-01 00:00:00.000,"2 -2020-0196","2 -2020-0196-0553","2-62306915","6230","62",11
2,20.97,0,20.97,2020-03-01 00:00:00.000,"2 -2020-0196","2 -2020-0196-0554","2-62306915","6230","62",12
