,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income
1953,469235000.0,0.1159,0.0,469235000.0,0.0,251299000.0,310371000.0,158864000.0,0.0,133413000.0,27648000.0,0.0,0.0,105765000.0,918000.0,104847000.0,2.3,2.29,45416443.0,46024000.0,0.88,1.0,0.318,0.2843,0.223,0.4529,149142000.0,133413000.0,105765000.0
1954,0.0,0.0,0.0,0.0,8507377.0,17997069.0,27191444.0,-27191444.0,0.0,-27471568.0,0.0,0.0,0.0,-27471568.0,0.0,-27471568.0,-0.32,-0.32,93587515.0,84752152.0,0.0,0.0,-147.898,0.0,-151.04,0.0,-25800634.0,-27471568.0,-27471568.0
1955,161526000.0,0.1625,0.0,161526000.0,0.0,75732000.0,101375000.0,60151000.0,0.0,60369000.0,5945000.0,0.0,0.0,54424000.0,2120000.0,52304000.0,1.9,1.81,28862278.0,28862278.0,0.0,1.0,0.395,0.3737,0.324,0.5009,63878000.0,60369000.0,54424000.0
1956,7377206000.0,0.1164,7170433000.0,206773000.0,0.0,402213000.0,402213000.0,-195440000.0,31031000.0,-226471000.0,-330023000.0,0.0,0.0,103552000.0,0.0,103552000.0,2.54,2.53,40647998.0,40647998.0,5.3,0.0279999999999999,-0.026,-0.0265,0.0139999999999999,0.0827,-195440000.0,-195440000.0,103552000.0
1957,42917245.0,0.2973,23479345.0,19437900.0,3766160.0,14794205.0,18560365.0,877535.0,124344.0,11052059.0,47818.0,0.0,-9766431.0,11004241.0,257302.0,10746939.0,0.39,0.33,27936401.0,27596401.0,0.0,0.4529,0.289,0.2604,0.25,-0.0861,12394962.0,11176403.0,11004241.0
1958,944000000.0,0.1054,0.0,944000000.0,0.0,546000000.0,712000000.0,232000000.0,0.0,232000000.0,45000000.0,0.0,0.0,187000000.0,0.0,187000000.0,3.26,3.21,57627630.0,57520289.0,0.0,1.0,0.305,0.2458,0.198,-24.84,288000000.0,232000000.0,187000000.0
1959,6633200000.0,0.0799,6202700000.0,430500000.0,28800000.0,219000000.0,324200000.0,106300000.0,24400000.0,81900000.0,-17000000.0,0.0,0.0,98900000.0,0.0,98900000.0,0.71,0.7,141808840.0,139400000.0,0.0,0.0649,0.0289999999999999,0.016,0.015,-0.0074,195400000.0,106300000.0,98900000.0
1960,658300000.0,0.4087,0.0,658300000.0,0.0,262676000.0,392229000.0,266071000.0,0.0,266071000.0,50358000.0,0.0,0.0,215713000.0,0.0,215713000.0,2.34,2.32,92303093.0,92303093.0,0.6,1.0,0.447,0.4042,0.3279999999999999,0.3508,294483000.0,266071000.0,215713000.0
1961,2519464000.0,0.1615,2110409000.0,409055000.0,0.0,200439000.0,156070000.0,252985000.0,29368000.0,184674000.0,32893000.0,20282000.0,0.0,151781000.0,0.0,151781000.0,4.92,4.68,32190518.0,30857000.0,0.96,0.1624,0.114,0.085,0.06,-0.0292,288398000.0,214042000.0,172063000.0
1962,2348550000.0,0.0636,829508000.0,1519042000.0,0.0,820472000.0,1095530000.0,423512000.0,107719000.0,308953000.0,64535000.0,9908000.0,0.0,244418000.0,0.0,244418000.0,4.09,4.09,58931981.0,59745000.0,0.0,0.6468,0.289,0.1774,0.104,0.1186,679888000.0,416672000.0,254326000.0
1963,2682000000.0,0.0898,2321000000.0,361000000.0,0.0,102000000.0,157000000.0,204000000.0,33000000.0,171000000.0,0.0,0.0,0.0,171000000.0,0.0,171000000.0,4.97,4.88,34553376.0,34514000.0,0.0,0.1346,0.1169999999999999,0.0761,0.064,0.0783,315000000.0,204000000.0,171000000.0
1964,4481700000.0,0.2216,3181300000.0,1300400000.0,0.0,743500000.0,743500000.0,556900000.0,72400000.0,461100000.0,100900000.0,5900000.0,0.0,360200000.0,0.0,360200000.0,6.57,6.54,54706738.0,54706738.0,3.15,0.2902,0.152,0.119,0.08,0.0939,681900000.0,533500000.0,366100000.0
1965,629656150.5065,0.0735,0.0,629656150.5065,0.0,204357018.8133,362421128.7988,267235021.7077,0.0,379201157.7424,21882199.7106,54558.6107,0.0,357318958.0318,0.0,357318958.0318,0.2384,0.2234,217521153.2562,216900168.5962,0.0,1.0,0.0886,0.6022,0.0821,0.414,385302749.6382,379201157.7424,357373516.6425
1966,12557000.0,-0.1515,7598000.0,4959000.0,921000.0,5685000.0,11699000.0,-6740000.0,415000.0,-7155000.0,13000.0,0.0,0.0,-7168000.0,12000.0,-7180000.0,-1.5,-1.5,4981300.0,4795000.0,0.0,0.3949,-0.477,-0.5368,-0.5720000000000001,-0.1187,-5985000.0,-6740000.0,-7168000.0
1967,1490800000.0,0.8007,819400000.0,671400000.0,0.0,383200000.0,631700000.0,39700000.0,146900000.0,-248900000.0,-5500000.0,0.0,0.0,-243400000.0,0.0,-243400000.0,-4.8,-4.8,54701256.0,50718279.0,0.0,0.4504,0.073,-0.0684,-0.163,0.0032,109400000.0,-102000000.0,-243400000.0
1968,5445185185.1852,0.2837,3721481481.4815,1723703703.7037,0.0,206666666.6667,226666666.6667,1497037037.0370002,206666666.6667,1290370370.3704,343703703.7037,0.0,0.0,946666666.6667,0.0,946666666.6667,1.6889,1.6889,372704166.6667,374074074.0741,1.2763,0.3166,0.2459,0.2749,0.1289,0.1401,1805925925.9259,1497037037.0370002,946666666.6667
1969,1391136000.0,0.0969999999999999,0.0,1391136000.0,0.0,1208656000.0,1332520000.0,58616000.0,10796000.0,47137000.0,13379000.0,28000.0,0.0,33758000.0,34031000.0,-273000.0,0.0,0.0,198452881.0,194562916.0,0.045,1.0,0.059,0.0416,0.0,0.0351,81972000.0,57933000.0,33786000.0
1970,351082000.0,0.0613,319355000.0,31727000.0,0.0,25023000.0,19212000.0,12515000.0,62588000.0,-50073000.0,-46000.0,0.0,0.0,-50027000.0,0.0,-50027000.0,-0.44,-0.44,113282973.0,113283000.0,0.0,0.0904,0.24,0.0356,-0.142,0.0354,84090000.0,12515000.0,-50027000.0
1971,712969000.0,0.1211,159410000.0,553559000.0,55496000.0,311591000.0,384234000.0,169325000.0,-13278000.0,188605000.0,32131000.0,0.0,0.0,156474000.0,0.0,156474000.0,1.6,1.54,98481062.0,97884000.0,0.0,0.7764,0.304,0.2459,0.2189999999999999,0.171,216957000.0,175327000.0,156474000.0
1972,15864483.0,0.1618,7081981.0,8782502.0,10850958.0,14817433.0,25668391.0,-16885889.0,2950501.0,-23072287.0,866102.0,0.0,0.0,-23938389.0,0.0,-23938389.0,-0.44,-0.44,55284956.0,53861981.0,0.0,0.5536,-1.24,-1.2684,-1.509,-0.731,-19669738.0,-20121786.0,-23938389.0
1973,729255000.0,0.0139999999999999,0.0,729255000.0,0.0,230277000.0,326220000.0,403035000.0,0.0,403035000.0,81223000.0,0.0,0.0,321812000.0,0.0,321812000.0,4.61,4.61,69839486.0,69839486.0,1.49,1.0,0.578,0.5527,0.441,0.4362,421359000.0,403035000.0,321812000.0
1974,1296184000.0,-0.0082,1208202000.0,87982000.0,0.0,10993000.0,13687000.0,74295000.0,9640000.0,66265000.0,17095000.0,225000.0,-1481000.0,49170000.0,0.0,49170000.0,2.4,2.4,20340530.0,20168000.0,0.4,0.0679,0.102,0.0586,0.038,0.0063,132747000.0,75905000.0,49395000.0
1975,493184000.0,0.207,267326000.0,225858000.0,58807000.0,88365000.0,178873000.0,46985000.0,2850000.0,42573000.0,1690000.0,0.0,0.0,40883000.0,0.0,40883000.0,0.88,0.86,48190006.0,46719000.0,0.0,0.4579999999999999,0.178,0.0921,0.083,0.0572,87700000.0,45423000.0,40883000.0
1976,1114160000.0,-0.0282,759367000.0,354793000.0,0.0,344947000.0,347964000.0,6829000.0,6602000.0,-164000.0,3588000.0,0.0,17293000.0,-3752000.0,0.0,-3752000.0,-0.16,-0.16,24020296.0,23496841.0,0.0,0.3184,0.044,0.0058,-0.003,0.0557,48552000.0,6438000.0,-3752000.0
1977,10642962962.963,0.0105,4717037037.037,5925925925.9259,0.0,2145185185.1852,3824444444.4444,2101481481.4815,0.0,1611851851.8519,408888888.8889,0.0,0.0,1202962962.963,0.0,1202962962.963,1.9852,1.9852,440424512.5926,1405925925.9259,1.1881,0.5568,0.2289,0.1514,0.0837,0.0824,3291111111.1111,1611851851.8519,1202962962.963
1978,2475807000.0,0.1527,1955463000.0,520344000.0,0.0,321556000.0,321556000.0,198788000.0,6436000.0,192352000.0,43801000.0,0.0,0.0,148551000.0,0.0,148551000.0,5.9,5.83,25217620.0,25178000.0,2.35,0.2102,0.108,0.0803,0.06,0.0149,266314000.0,198788000.0,148551000.0
1979,1125425000.0,0.1732,0.0,1125425000.0,0.0,565042000.0,722898000.0,402527000.0,0.0,402527000.0,32278000.0,0.0,0.0,370249000.0,9095000.0,361154000.0,6.5,6.46,55544035.0,55544035.0,1.56,1.0,0.351,0.3577,0.321,0.3901,394993000.0,402527000.0,370249000.0
1980,1337973000.0,0.0885,857508000.0,480465000.0,0.0,360987000.0,388193000.0,92272000.0,8710000.0,82827000.0,21427000.0,0.0,0.0,61400000.0,0.0,61400000.0,3.27,3.18,18847336.0,18797000.0,0.56,0.3591,0.089,0.0684,0.046,0.0395,118743000.0,91537000.0,61400000.0
1981,1009780000.0,-0.0141,430351000.0,579429000.0,143630000.0,225303000.0,453518000.0,125911000.0,41530000.0,91799000.0,22878000.0,0.0,0.0,68921000.0,0.0,68921000.0,0.59,0.59,115979645.0,116057000.0,0.0,0.5738,0.228,0.132,0.068,0.1641,230679000.0,133329000.0,68921000.0
1982,64725000.0,4.3642,7915000.0,56810000.0,125254000.0,124895000.0,250449000.0,-193639000.0,0.0,-78723000.0,99000.0,0.0,0.0,-78822000.0,0.0,-78822000.0,-2.11,-2.11,37747117.0,37366782.0,0.0,0.8777,-1.109,-1.2163,-1.218,-1.6127,-71805000.0,-78723000.0,-78822000.0
1983,264734000.0,0.3619,12670000.0,252064000.0,171984000.0,153548000.0,348409000.0,-96345000.0,12554000.0,-128110000.0,-29000.0,0.0,0.0,-128081000.0,0.0,-128081000.0,-2.75,-2.75,50454834.0,46576313.0,0.0,0.9521,-0.3379999999999999,-0.4365,-0.484,-0.1631,-89469000.0,-115556000.0,-128081000.0
1984,313477000.0,-0.0072,0.0,313477000.0,0.0,147465000.0,192313000.0,121164000.0,0.0,121164000.0,35757000.0,0.0,0.0,85407000.0,0.0,85407000.0,0.31,0.3,280372327.0,275590053.0,0.76,1.0,0.467,0.3865,0.272,0.4422,146351000.0,121164000.0,85407000.0
1986,460018000.0,-0.0149,351212000.0,108806000.0,0.0,26961000.0,101203000.0,7603000.0,50543000.0,-55367000.0,-1771000.0,0.0,0.0,-53596000.0,0.0,-53596000.0,-1.8,-1.8,31275825.0,29812000.0,0.0,0.2365,0.126,-0.0105,-0.1169999999999999,0.0324,58000000.0,-4824000.0,-53596000.0
1987,1338563000.0,-0.0353,1065996000.0,272567000.0,0.0,146458000.0,283052000.0,-10485000.0,10704000.0,-21410000.0,-14991000.0,0.0,0.0,-6419000.0,0.0,-6419000.0,-0.49,-0.49,12978127.0,12976000.0,0.0,0.2036,0.063,-0.008,-0.005,0.0571,84665000.0,-10706000.0,-6419000.0
1988,1924200000.0,0.0675,698500000.0,1225700000.0,0.0,987800000.0,1127600000.0,98100000.0,31000000.0,68800000.0,3000000.0,0.0,0.0,65800000.0,0.0,65800000.0,0.32,0.32,92511080.0,92511080.0,0.0,0.637,0.119,0.0519,0.034,0.0908,228700000.0,99800000.0,65800000.0
1989,337339000.0,-0.0224,225802000.0,111537000.0,0.0,87462000.0,101535000.0,10002000.0,7140000.0,2497000.0,9618000.0,0.0,0.0,-7121000.0,0.0,-7121000.0,-0.21,-0.21,34950463.0,34714395.0,0.0,0.3306,0.068,0.0286,-0.021,0.0559,22909000.0,9637000.0,-7121000.0
1990,1472441000.0,0.2392,571496000.0,900945000.0,78041000.0,690746000.0,789947000.0,110998000.0,64683000.0,57403000.0,-3398000.0,0.0,0.0,60801000.0,0.0,60801000.0,0.73,0.72,85179535.0,82857000.0,0.0,0.6119,0.158,0.0829,0.0409999999999999,0.0831,232816000.0,122086000.0,60801000.0
1991,42095079594.7902,0.0134,13785817655.5716,28309261939.2185,0.0,6967149059.3343,26987120115.7742,1322141823.4443,235166425.4703,1884370477.5687,408683068.0174,8683068.0174,0.0,1475687409.5514,0.0,1475687409.5514,0.4776,0.4776,4428093248.191,4428093248.191,0.012,0.6725,0.045,0.0504,0.0051,0.1471,13085817655.5716,2119536903.0391,1484370477.5687
1992,397271000.0,0.3512,115547000.0,281724000.0,0.0,37978000.0,211647000.0,70077000.0,95564000.0,43467000.0,0.0,1071000.0,0.0,43467000.0,86757000.0,-43290000.0,-1.08,-1.08,41049275.0,40032000.0,1.02,0.7091,0.7809999999999999,0.35,-0.109,-1.8658,310167000.0,139031000.0,44538000.0
1993,275769000.0,0.0231,159921000.0,115848000.0,0.0,95400000.0,103171000.0,12677000.0,6688000.0,6112000.0,435000.0,0.0,0.0,5677000.0,0.0,5677000.0,0.13,0.12,45186419.0,44673000.0,0.0,0.4201,0.075,0.0464,0.021,0.0549,20571000.0,12800000.0,5677000.0
1994,698145000.0,0.0925,234065000.0,464080000.0,0.0,394893000.0,394893000.0,69187000.0,19261000.0,49926000.0,-5439000.0,0.0,0.0,55365000.0,0.0,55365000.0,1.32,1.27,43747944.0,41926157.0,0.0,0.6647,0.149,0.0991,0.079,0.0544,104227000.0,69187000.0,55365000.0
1995,5092000000.0,0.0411,4573400000.0,518600000.0,0.0,0.0,375700000.0,142900000.0,105800000.0,31300000.0,11100000.0,0.0,0.0,20200000.0,0.0,20200000.0,0.61,0.6,33848568.0,32983000.0,0.0,0.1018,0.0559999999999999,0.0269,0.004,0.0227,284800000.0,137100000.0,20200000.0
1996,33586000.0,-0.0506,0.0,33586000.0,41368000.0,10495000.0,51863000.0,-18277000.0,696000.0,-18010000.0,0.0,0.0,0.0,-18010000.0,0.0,-18010000.0,-0.59,-0.59,30261547.0,30370000.0,0.0,1.0,-0.513,-0.5155,-0.536,-1.0398,-17223000.0,-17314000.0,-18010000.0
1997,2239200000.0,-0.0471,1317900000.0,921300000.0,0.0,654100000.0,668800000.0,252500000.0,24500000.0,227200000.0,27100000.0,200000.0,0.0,200100000.0,0.0,200100000.0,2.07,2.05,94839829.0,94839829.0,0.24,0.4114,0.126,0.1124,0.089,0.0339,283200000.0,251700000.0,200300000.0
1998,63209000.0,-0.3106,2491000.0,60718000.0,100243000.0,63754000.0,163997000.0,-103279000.0,20777000.0,-120548000.0,0.0,0.0,0.0,-120548000.0,0.0,-120548000.0,-1.14,-1.14,105925402.0,105830000.0,0.0,0.9606,-1.52,-1.5784,-1.907,-2.3525,-96088000.0,-99771000.0,-120548000.0
1999,874831000.0,0.0717,0.0,874831000.0,0.0,622805000.0,689571000.0,185260000.0,121078000.0,79326000.0,13763000.0,10171000.0,0.0,65563000.0,0.0,65563000.0,1.45,1.44,45303302.0,45280000.0,0.0,1.0,0.251,0.2291,0.075,0.069,219726000.0,200404000.0,75734000.0
2000,260622000.0,-0.0168,73291000.0,187331000.0,0.0,33861000.0,121421000.0,65910000.0,43439000.0,17817000.0,198000.0,417000.0,0.0,17619000.0,6701000.0,10918000.0,0.13,0.13,80153381.0,79592000.0,0.88,0.7188,0.57,0.235,0.042,0.0874,148583000.0,61256000.0,18036000.0
2001,586930000.0,0.2522,126909000.0,460021000.0,56591000.0,209031000.0,265622000.0,194399000.0,2595000.0,190914000.0,22272000.0,0.0,0.0,168642000.0,0.0,168642000.0,9.39,8.99,18102028.0,17952000.0,0.0,0.7838,0.371,0.3297,0.287,0.4654,217601000.0,193509000.0,168642000.0
2002,1019154000.0,0.018,722885000.0,296269000.0,0.0,258568000.0,258568000.0,37701000.0,292000.0,37413000.0,18480000.0,0.0,0.0,18933000.0,0.0,18933000.0,1.15,1.15,16951770.0,16220000.0,0.295,0.2907,0.06,0.037,0.019,0.0203,61509000.0,37705000.0,18933000.0
2003,16395300000.0,0.0451,15527800000.0,867500000.0,0.0,785700000.0,795700000.0,71800000.0,13700000.0,59900000.0,14400000.0,0.0,0.0,45500000.0,0.0,45500000.0,0.99,0.99,45703705.0,46000000.0,0.41,0.0529,0.008,0.0045,0.003,0.0115,133100000.0,73600000.0,45500000.0
2004,7150000000.0,0.0415,5624000000.0,1526000000.0,0.0,614000000.0,825000000.0,701000000.0,62000000.0,652000000.0,122000000.0,-13000000.0,0.0,530000000.0,0.0,530000000.0,5.95,5.85,89253183.0,89000000.0,4.45,0.2134,0.129,0.0999,0.074,0.2806,924000000.0,714000000.0,517000000.0
2005,142373000.0,0.2479,72504000.0,69869000.0,21912000.0,42032000.0,64265000.0,5604000.0,0.0,7037000.0,-5392000.0,0.0,0.0,12429000.0,0.0,12429000.0,0.36,0.35,34124223.0,34124223.0,0.0,0.4907,0.084,0.0494,0.087,0.1831,12002000.0,7037000.0,12429000.0
2006,2353581476.1216,-0.0387,1906110998.5528,447470477.5687,64785528.22,224965557.1635,261866859.6237,185603617.945,16365846.5991,130525759.7685,29908393.6324,40395658.466,0.0,100617366.136,0.0,100617366.136,2.4631,2.4631,5912921.8524,5912921.8524,0.3198,0.1901,0.0127,0.0624,0.0062,0.0283,207841099.8553,146891606.3676,141013024.602
2007,1531169000.0,0.0911,1364109000.0,167060000.0,0.0,118737000.0,116748000.0,50312000.0,3652000.0,42861000.0,11774000.0,207000.0,0.0,31087000.0,0.0,31087000.0,1.89,1.87,16564744.0,16441000.0,0.0,0.1091,0.0559999999999999,0.0304,0.02,0.0253,86426000.0,46513000.0,31294000.0
2008,506481000.0,0.0771,0.0,506481000.0,0.0,260174000.0,341371000.0,165110000.0,0.0,165110000.0,28595000.0,0.0,0.0,136515000.0,0.0,136515000.0,4.16,4.15,32399722.0,32784724.0,1.83,1.0,0.368,0.326,0.27,0.0152,186389000.0,165110000.0,136515000.0
2009,2397439446.3668,-0.4132,1459342560.5536,938096885.8131,0.0,597266435.9862,-80968858.1315,1019065743.9446,666920415.2249,474878892.7336,-188961937.7163,0.0,-705086505.1903,663840830.4498,0.0,663840830.4498,2.8987,2.7874,17819775.7439,17819775.7439,0.0152,0.3913,0.0165,0.4763,0.0096,0.1185,1141799307.9585,1141799307.9585,663840830.4498
2010,48990000.0,-0.6486,28874000.0,20116000.0,0.0,98983000.0,98983000.0,-78867000.0,0.0,-25531000.0,9183000.0,-33231000.0,0.0,-34714000.0,0.0,-34714000.0,-0.53,-0.53,145649624.0,144862117.0,0.0,0.4106,-0.25,-0.5211,-0.7090000000000001,-6.9548,-12271000.0,-25531000.0,-67945000.0
2011,139372110.0,0.1975,60566040.0,78806070.0,0.0,8776579.0,11167683.0,67638387.0,32349705.0,56005800.0,0.0,0.0,0.0,56005800.0,17190456.0,38815344.0,0.71,0.71,80455217.0,78619440.0,0.68,0.5654,0.919,0.634,0.2789999999999999,-1.4831,128143515.0,88355505.0,56005800.0
2012,1371925000.0,-0.0342,1218513000.0,153412000.0,0.0,57812000.0,59588000.0,93824000.0,3606000.0,88029000.0,3862000.0,0.0,0.0,84167000.0,0.0,84167000.0,2.26,2.21,36904455.0,37257000.0,0.0,0.1118,0.088,0.0668,0.061,0.0763,120722000.0,91635000.0,84167000.0
2013,717489000.0,0.1618,563569000.0,153920000.0,0.0,0.0,59300000.0,94620000.0,16431000.0,77574000.0,20994000.0,0.0,0.0,56580000.0,0.0,56580000.0,3.46,3.45,16378545.0,16369616.0,1.435,0.2145,0.2,0.131,0.079,-0.1714,143342000.0,94005000.0,56580000.0
2014,-32425000.0,-3.4615,0.0,-32425000.0,0.0,9988000.0,11962000.0,-44387000.0,0.0,-44387000.0,0.0,0.0,0.0,-44387000.0,0.0,-44387000.0,-0.85,-0.85,52039168.0,52198175.0,1.07,1.0,1.369,1.3689,1.369,-2.899,-44387000.0,-44387000.0,-44387000.0
2015,19997777777.7778,-0.1322,10624444444.4444,9373333333.3333,0.0,6497037037.037,6546666666.6667,2826666666.6667,225925925.9259,2380000000.0,442222222.2222,220740740.7407,0.0,1937777777.7778,69629629.6296,1868148148.1481,3.0815,3.0667,452206411.8519,452206411.8519,1.0874,0.4687,0.0963,0.1303,0.0689,0.1389,2605925925.9259,2605925925.9259,2158518518.5185
2016,915911000.0,0.2253,427568000.0,488343000.0,66614000.0,31565000.0,96130000.0,392213000.0,3617000.0,394310000.0,120367000.0,0.0,0.0,273943000.0,0.0,273943000.0,1.3,1.29,210944884.0,210692000.0,0.091,0.5332,0.58,0.4345,0.299,0.2925,531645000.0,397927000.0,273943000.0
2017,1594625000.0,0.0226,1120814000.0,473811000.0,168347000.0,385420000.0,565998000.0,-92187000.0,4026000.0,-102522000.0,-35217000.0,-970000.0,0.0,-67305000.0,0.0,-67305000.0,-1.15,-1.15,58885592.0,58438000.0,0.0,0.2971,0.099,-0.0618,-0.042,-0.0959,157156000.0,-98496000.0,-68275000.0
2018,244344000.0,0.1755,65860000.0,178484000.0,81602000.0,146670000.0,228272000.0,-49788000.0,1827000.0,-49824000.0,247000.0,0.0,0.0,-50071000.0,0.0,-50071000.0,-1.15,-1.15,43849208.0,43640408.0,0.0,0.7305,-0.181,-0.1964,-0.205,0.0216,-44216000.0,-47997000.0,-50071000.0
2019,34046000.0,58.6252,633000.0,33413000.0,39300000.0,109135000.0,148435000.0,-115022000.0,19092000.0,-130999000.0,0.0,0.0,0.0,-130999000.0,0.0,-130999000.0,-4.87,-4.87,27335533.0,26886000.0,0.0,0.9814,-3.244,-3.2869,-3.848,-3.0925,-110447000.0,-111907000.0,-130999000.0
2020,1348530000.0,0.0201,699083000.0,649447000.0,0.0,193333000.0,359040000.0,290407000.0,85687000.0,161396000.0,34743000.0,0.0,0.0,126653000.0,1000.0,126652000.0,2.25,2.23,56440459.0,56212000.0,3.595,0.4816,0.299,0.1832,0.094,0.1194,402612000.0,247083000.0,126653000.0
2021,2586080000.0,0.047,1498134000.0,1087946000.0,0.0,851806000.0,851806000.0,236140000.0,24419000.0,211721000.0,32782000.0,0.0,0.0,178939000.0,0.0,178939000.0,3.04,3.0,58888985.0,58888985.0,0.74,0.4207,0.109,0.0913,0.069,0.1697,281014000.0,236140000.0,178939000.0
2022,4467860000.0,0.026,2978608000.0,1489252000.0,0.0,1076356000.0,1148552000.0,340700000.0,42036000.0,298664000.0,-2507000.0,0.0,0.0,301171000.0,0.0,301171000.0,12.23,11.93,24697430.0,24616000.0,0.0,0.3333,0.092,0.0763,0.067,0.0626,412896000.0,340700000.0,301171000.0
2023,63388617.0,0.1063,64973157.0,-1584540.0,6742317.0,23082304.0,30854621.0,-32439161.0,0.0,-32125858.0,0.0,0.0,0.0,-32125858.0,0.0,-32125858.0,-0.61,-0.61,56977656.0,52824486.0,0.0,-0.025,-0.497,-0.5068,-0.507,-0.3339,-31475716.0,-32125858.0,-32125858.0
2024,452988222.8117,-0.5554,0.0,452988222.8117,0.0,381408169.7613,507252440.3183,-54264217.5066,0.0,-54264217.5066,26814005.305,759840.8488,0.0,-81078222.8117,0.0,-81078222.8117,1.6757,1.04,12114650.4509,12114650.4509,0.0031,1.0,-0.0025,-0.1198,-0.0047,0.1719,-42795013.2626,-54264217.5066,-80318381.9629
2025,1094274000.0,0.2113,176420000.0,917854000.0,425406000.0,526408000.0,1016982000.0,-99128000.0,15437000.0,-126967000.0,12344000.0,0.0,0.0,-139311000.0,0.0,-139311000.0,-0.9,-0.9,155382787.0,155112000.0,0.0,0.8388,-0.0069999999999999,-0.1019,-0.127,0.0277,-7870000.0,-111530000.0,-139311000.0
2026,620795000.0,0.0484,509335000.0,111460000.0,0.0,55108000.0,61429000.0,50031000.0,33578000.0,-856000.0,5437000.0,0.0,17309000.0,-6293000.0,0.0,-6293000.0,-0.1,-0.1,62479490.0,62236000.0,0.0,0.1795,0.134,0.0527,-0.01,0.1645,83111000.0,32722000.0,-6293000.0
2027,641850000.0,0.0257,0.0,641850000.0,0.0,289648000.0,371624000.0,270226000.0,0.0,270226000.0,50624000.0,0.0,0.0,219602000.0,0.0,219602000.0,5.26,5.23,41752644.0,41714770.0,2.34,1.0,0.4429999999999999,0.421,0.342,0.4403,284615000.0,270226000.0,219602000.0
2028,975734000.0,0.18,584599000.0,391135000.0,0.0,186947000.0,186947000.0,204188000.0,201000.0,205489000.0,55715000.0,0.0,0.0,149774000.0,0.0,149774000.0,3.21,3.19,46608690.0,46598000.0,1.5,0.4009,0.2239999999999999,0.2108,0.153,0.1259,218916000.0,205690000.0,149774000.0
2029,12232088.0,0.0784,11165944.0,1066144.0,661014.0,4890638.0,5551652.0,-4485508.0,71781.0,-4179958.0,-365430.0,0.0,0.0,-3814528.0,0.0,-3814528.0,-0.24,-0.24,18226387.0,15960909.0,0.0,0.0872,-0.283,-0.3359,-0.312,-0.3339999999999999,-3459443.0,-4108177.0,-3814528.0
2030,378391777.1883,-0.2737,172060954.9072,206330822.2812,0.0,36852413.7931,-602589893.8992,808920716.1804,167132122.0159,639892546.4191,175181724.1379,8863660.4775,-7325649.8674,464710822.2812,0.0,464710822.2812,3.0875,3.0875,40159741.5385,40159741.5385,0.009,0.5453,0.0593,2.1328,0.0326,-0.1842,846606339.5225,807024668.435,455847161.8037
2031,18027000.0,1.5585,3986000.0,14041000.0,25441000.0,63336000.0,95964000.0,-81923000.0,12515000.0,32387000.0,536000.0,0.0,0.0,31851000.0,0.0,31851000.0,0.69,0.69,47185048.0,46297088.0,0.0,0.7789,2.892,2.4908,1.767,-4.7097,52135000.0,44902000.0,31851000.0
2032,973705000.0,0.078,600424000.0,373281000.0,0.0,202138000.0,202138000.0,171143000.0,0.0,171135000.0,37533000.0,0.0,0.0,133602000.0,0.0,133602000.0,4.04,4.02,33046291.0,33097000.0,0.0,0.3834,0.205,0.1758,0.1369999999999999,0.0534,199526000.0,171135000.0,133602000.0
2033,147094000.0,0.4096,46810000.0,100284000.0,41305000.0,101070000.0,142375000.0,-42091000.0,6346000.0,-46719000.0,796000.0,0.0,0.0,-47515000.0,0.0,-47515000.0,-1.63,-1.63,29651516.0,29107267.0,0.0,0.6818,-0.181,-0.2745,-0.3229999999999999,-0.0471,-26680000.0,-40373000.0,-47515000.0
2034,64867000.0,0.4946,11733000.0,53134000.0,130340000.0,153610000.0,283950000.0,-230816000.0,0.0,-225374000.0,447000.0,0.0,0.0,-225821000.0,0.0,-225821000.0,-2.87,-2.87,89210927.0,81365801.0,0.0,0.8191,-3.47,-3.4744,-3.4810000000000003,-3.145,-225067000.0,-225374000.0,-225821000.0
2035,149625.0,-0.6184,0.0,149625.0,0.0,792600.0,4980741.0,-4831116.0,361597.0,-5679558.0,0.0,-20279.0,0.0,-5679558.0,0.0,-5679558.0,-6.9,-6.9,1105356.0,821139.0,0.0,1.0,-35.304,-35.5419,-37.959,-26.3024,-5282303.0,-5317961.0,-5699837.0
2036,812363000.0,0.1882,263400000.0,548963000.0,0.0,457172000.0,534798000.0,14165000.0,25203000.0,-7417000.0,-13172000.0,-1745000.0,0.0,5755000.0,0.0,5755000.0,0.13,0.12,45722068.0,45268002.0,0.0,0.6758,0.1169999999999999,0.0219,0.0069999999999999,0.0896,95412000.0,17786000.0,4010000.0
2037,982479000.0,0.1375,632730000.0,349749000.0,40582000.0,156189000.0,212341000.0,137408000.0,20242000.0,115119000.0,32228000.0,128000.0,0.0,82891000.0,0.0,82891000.0,2.57,2.57,32200000.0,32200000.0,0.69,0.356,0.218,0.1378,0.084,0.0518,214397000.0,135361000.0,83019000.0
